pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
cu,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.95
do,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.74
ec,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.81
gt,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.93
hn,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.93
mx,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.90
ni,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.87
pa,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.90
pe,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.90
py,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.99
sv,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.93
uy,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.98
ar,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.02
br,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.04
co,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.06
cr,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.03
cu,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.05
do,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.26
ec,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.19
gt,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.07
hn,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.07
mx,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.10
ni,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.13
pa,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.10
pe,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.10
py,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.01
sv,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.07
uy,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.02
ar,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.58
br,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.20
co,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.17
cr,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.05
cu,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.24
do,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.15
ec,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.27
gt,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.95
hn,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.67
mx,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.07
ni,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.73
pa,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.31
pe,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.00
py,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.86
sv,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.84
uy,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,Menos de 4 años,0.43
ar,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,4 años o más,0.42
br,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,5 años o más,0.80
co,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,6 años o más,0.83
cr,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,7 años o más,0.95
cu,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,8 años o más,0.76
do,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,9 años o más,0.85
ec,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,10 años o más,0.73
gt,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,11 años o más,0.05
hn,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,12 años o más,0.33
mx,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,13 años o más,0.93
ni,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,14 años o más,0.27
pa,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,15 años o más,0.69
pe,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,16 años o más,1.00
py,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,17 años o más,0.14
sv,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,18 años o más,0.16
uy,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Lectura,3,19 años o más,0.57
ar,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.99
br,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.80
co,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.40
cr,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.69
cu,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.67
do,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.92
ec,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.52
gt,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.98
hn,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.74
mx,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.99
ni,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Presencial,0.57
